"a_iso","b_iso","a_f","b_f","a_s","b_s","a_fs","b_fs"
219.17389479181261,2.2060245504723293,374.53470391868507,3.502984190895503,182.0916936980562,2.211916756542151,69.50392250481512,0.035006963254884726
35.839149168320525,2.0362110557890696,156.83470891086145,2.7402566357806846,119.5040202829557,3.1845419479995773,73.32796652706104,0.9429662998890868
117.49011996168608,1.2386687511895236,1024.7846370905688,1.2511064208023301,27.351695767279207,0.3505131399895224,60.57606697755954,0.7087722103486261
3.795611185213774,1.41494277081405,448.25410505683044,2.477333565607654,65.37167861051886,2.80693405642953,32.992166188815006,1.1439017876858582
151.75323017591577,2.389951971229547,307.13640608445553,4.140143426252412,159.69495336552495,2.4212905561925377,39.5830423438744,0.572786454863574
158.71830356864962,0.773445857014187,181.9464348271512,1.2435298761008395,127.4123267131584,1.4567400839883158,18.344829749747667,1.1185727308555744
367.220379096475,0.07283253517400647,981.4126859096234,3.054268969804061,48.46943465656811,3.966987258311433,8.876053149977652,1.1169127372135583
102.35881999826907,2.781484586192054,1208.5420064257896,0.6482859561748101,133.6794767320178,0.6185529702009719,74.01617902029619,0.43033205753486736
210.82002172604854,1.8495988448920984,743.6684941861477,2.616318115085445,34.254072262812876,3.825525217507562,82.16681401031278,0.025456081908680175
